"STATION","LATITUDE","LONGITUDE","ELEVATION","NAME","DATE","SEASON","SLP","WDSP","TEMP","DEWP","STP","VISIB","MXSPD","GUST","MAX","MIN","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","2/12/2019","Зима","1031.8","10.4","12.4","-14.1","6.9","28.7","19.4","999.9","18","7.7","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","2/13/2019","Зима","1031.3","9.2","15.9","-12.3","6.6","24.1","15.5","25.3","21","7.3","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","2/14/2019","Зима","1029.2","5.3","19.9","-4.7","4.8","12.4","9.7","999.9","25.2","14.5","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","2/15/2019","Зима","1018.8","7.8","19.5","6.9","994.5","9.2","13.6","999.9","22.6","15.8","0.04","F","0.8","1000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","2/16/2019","Зима","1017.1","10.7","22.9","-1.5","993","31.1","15.5","999.9","28.9","14.4","0","F","0.4","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","2/17/2019","Зима","1017.7","8.7","29.4","4","994","31.1","13.6","19.4","34.5","20.3","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","2/18/2019","Зима","1021.9","8.7","31.7","17.7","998.2","31.1","13.6","21.4","36.9","28","0","E","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","2/19/2019","Зима","1016.5","7.2","31.2","20.8","992.8","16.3","15.5","999.9","34.3","27.9","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","2/20/2019","Зима","1020.4","11.4","31","10","996.7","22.5","17.5","999.9","36.5","27.1","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","2/21/2019","Зима","1020.9","4.6","35.7","10.8","997.4","28.7","7.8","999.9","43.5","30.2","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","2/22/2019","Зима","1020.2","9","35.6","9.4","996.7","31.1","15.5","999.9","44.2","25.2","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","2/23/2019","Зима","1020.8","10.7","32.1","18.2","997.1","14.8","11.7","21.4","39.9","24.8","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","2/24/2019","Зима","1014","11.7","38.1","8.7","990.8","28.7","17.5","999.9","49.3","28.9","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","2/25/2019","Зима","1019.8","7.8","32.5","-4.2","996.2","31.1","11.7","999.9","37.4","27.1","0","E","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","2/26/2019","Зима","1024.7","9","29.1","2.6","0.7","7.8","17.5","999.9","34.9","22.1","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","2/27/2019","Зима","1020.1","8.3","31.1","21.5","996.4","4.3","13.6","999.9","35.4","25.5","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","2/28/2019","Зима","1016.4","7","34","24","992.9","10.9","9.7","999.9","42.6","27.5","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","3/1/2019","Весна","1018.3","6.1","36.9","8.9","994.9","10.1","9.7","999.9","44.2","30.2","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","3/2/2019","Весна","1016.3","9.7","34.9","18.5","992.8","7.3","13.6","999.9","44.1","29.5","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","3/3/2019","Весна","1012.9","8.3","39.4","21.7","989.8","10.1","13.6","999.9","51.1","30.7","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","3/4/2019","Весна","1016.6","5.1","33.9","21.1","993.1","4.2","7.8","999.9","44.2","27.7","0","F","999.9","100000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","3/5/2019","Весна","1017.5","8.6","30.8","30.6","993.9","0.9","11.7","19.4","32.4","28.9","0","E","999.9","100000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","3/6/2019","Весна","1017","13.1","31","11.5","993.3","27.2","19.4","999.9","39.9","26.1","0","F","999.9","100000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","3/7/2019","Весна","1017.9","9.5","34.1","5.2","994.3","28.7","15.5","999.9","40.5","24.3","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","3/8/2019","Весна","1016.8","11.7","37.7","21.9","993.4","28","17.5","999.9","46.6","32.5","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","3/9/2019","Весна","1015.5","9.7","39.2","16.2","992.3","19.4","13.6","999.9","49.1","30.9","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","3/10/2019","Весна","1015.5","8","34.6","13.3","992","28.7","13.6","999.9","45","29.5","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","3/11/2019","Весна","1004.8","12.4","32.8","24.6","981.5","18.7","15.5","999.9","37.8","29.8","0","F","999.9","100000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","3/12/2019","Весна","1005.7","9.5","28.6","20","982.2","21.2","13.6","999.9","33.1","23.7","0.08","F","0.4","101000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","3/13/2019","Весна","1010.8","11.4","28.7","6.9","987.1","31.1","15.5","19.4","33.6","22.3","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","3/14/2019","Весна","1017","7.8","32.2","20.8","993.4","31.1","9.7","999.9","39.9","28.6","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","3/15/2019","Весна","1015.8","5.5","32.8","19.2","992.3","31.1","7.8","999.9","40.3","26.2","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","3/16/2019","Весна","1017.3","5.8","32.3","15.8","993.7","31.1","9.7","999.9","40.8","27.7","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","3/17/2019","Весна","1016.8","10.2","36.2","21.6","993.4","28","17.5","999.9","44.6","27","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","3/18/2019","Весна","1009","12.6","37","33.4","985.8","9.4","23.3","999.9","41","34.2","0","F","999.9","100000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","3/19/2019","Весна","1009.9","14.6","43.5","27.7","987","12.4","23.3","999.9","58.3","32.2","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","3/20/2019","Весна","1007.8","12.4","37","28.9","984.7","8.4","21.4","999.9","43.3","28.9","0.04","F","0.4","1000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","3/21/2019","Весна","1005.8","20.2","25.3","22.3","982.1","2.3","25.3","36.9","28.4","22.3","0.22","F","0.8","1000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","3/22/2019","Весна","1016.4","11.2","26.4","5.7","992.6","31.1","19.4","999.9","30.9","23","0","F","0.4","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","3/23/2019","Весна","1014.1","8.3","26.7","15.5","990.3","31.1","13.6","999.9","33.3","21.6","0","F","0.4","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","3/24/2019","Весна","1007.9","13.8","34.4","24.6","984.6","31.1","21.4","999.9","39.4","28.8","0","F","0.4","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","3/25/2019","Весна","1006.3","10.9","43.9","18.3","983.5","28.7","17.5","999.9","52.7","35.4","0","F","0.4","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","3/26/2019","Весна","1013.2","13.6","35.4","8.2","989.8","31.1","17.5","999.9","40.3","30.9","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","3/27/2019","Весна","1012.1","11.9","33.4","4.6","988.7","31.1","15.5","999.9","38.7","29.5","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","3/28/2019","Весна","1014.3","8.5","34.5","2.4","990.9","31.1","13.6","999.9","41.7","28","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","3/29/2019","Весна","1017.9","10","33.5","21.4","994.4","24.4","19.4","999.9","40.1","27.9","0.02","F","0.4","1000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","3/30/2019","Весна","1013.3","10.4","33","24.2","989.9","31.1","21.4","999.9","38.1","29.8","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","3/31/2019","Весна","1015.6","9.2","30.9","26.3","992","13.2","17.5","999.9","41.7","25.2","0.04","E","1.2","1000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","4/1/2019","Весна","1016.8","6.3","30.4","21.6","993.1","12.4","9.7","999.9","35.6","28","0.02","F","0.4","11000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","4/2/2019","Весна","1018.3","9.5","35.2","11.6","994.8","31.1","11.7","999.9","39.7","31.5","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","4/3/2019","Весна","1011.5","10.7","39.1","18.9","988.3","31.1","15.5","999.9","48.9","34","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","4/4/2019","Весна","1001.5","7","42.3","21.4","978.8","28.7","11.7","999.9","50.9","33.6","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","4/5/2019","Весна","1002.3","13.4","39.1","22.8","979.3","28.7","23.3","999.9","44.8","35.8","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","4/6/2019","Весна","1006.9","6.1","41.7","20.6","983.9","31.1","7.8","999.9","50.2","37.6","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","4/7/2019","Весна","1008.8","4.4","42.7","19.5","985.9","31.1","7.8","999.9","49.8","37.2","0","F","999.9","10000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","4/8/2019","Весна","1015.1","8.7","39.3","28","991.9","31.1","13.6","999.9","47.1","34.5","0.01","F","999.9","10000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","4/9/2019","Весна","1018.6","6.3","43.6","20.3","995.5","31.1","9.7","999.9","52","34.3","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","4/10/2019","Весна","1012.6","4.9","42.8","22.2","989.6","31.1","9.7","999.9","51.1","36.7","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","4/11/2019","Весна","1012","6.3","46.2","17.5","989.2","31.1","11.7","999.9","55.2","37.2","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","4/12/2019","Весна","1014.1","12.2","47.3","23","991.3","28.7","15.5","19.4","59.4","38.5","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","4/13/2019","Весна","1013.7","12.4","40.8","38.5","990.6","9.3","17.5","21.4","43.9","37.6","0.02","F","999.9","10000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","4/14/2019","Весна","1009.5","15.3","38.8","30.7","986.4","14.8","19.4","21.4","41.9","36","0.08","F","999.9","10000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","4/15/2019","Весна","1011.4","14.3","45.8","24.8","988.6","28.7","17.5","23.3","57","38.5","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","4/16/2019","Весна","1008.3","15.3","43.1","38","985.5","10.1","21.4","999.9","44.4","41.9","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","4/17/2019","Весна","1003.5","14.8","48.8","35.1","980.9","12.4","23.3","999.9","60.1","43.5","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","4/18/2019","Весна","1009.5","13.8","44.6","21.9","986.7","28.7","23.3","999.9","59.7","38.1","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","4/19/2019","Весна","1014.1","10.9","48.1","7.9","991.3","31.1","17.5","999.9","57.4","39.2","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","4/20/2019","Весна","1011","10.4","43.6","28.2","988.1","16.4","17.5","999.9","50.9","39.6","0","F","999.9","100000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","4/21/2019","Весна","1013.2","8.5","51.1","15.6","990.6","11.7","11.7","999.9","59.4","43.7","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","4/22/2019","Весна","1015.7","13.1","50.8","20.6","992.9","14.1","25.3","35","61.7","41","0.08","F","999.9","100000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","4/23/2019","Весна","1010.6","15.1","44.2","44.1","987.8","1.3","23.3","29.1","46","43","0.12","E","999.9","110000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","4/24/2019","Весна","1011.3","12.4","45.7","32.2","988.5","28","19.4","999.9","55.4","41","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","4/25/2019","Весна","1013.5","13.4","46.1","25","990.6","24.9","19.4","999.9","52.7","37.9","0.02","F","999.9","10000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","4/26/2019","Весна","1017","6.1","38.5","34.8","993.7","26.4","11.7","999.9","45.9","33.8","0.04","F","999.9","100000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","4/27/2019","Весна","1016.6","9.2","49","29.4","993.9","31.1","11.7","999.9","59.5","39.9","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","4/28/2019","Весна","1016.9","11.4","48.6","37.7","994.1","31.1","13.6","999.9","56.3","42.8","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","4/29/2019","Весна","1015.6","14.3","44","43","992.6","7.8","17.5","999.9","46.4","41.4","0","F","999.9","100000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","4/30/2019","Весна","1008.1","12.6","44.2","39","985.3","16.3","15.5","19.4","53.1","39.9","0.03","F","999.9","10000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","5/1/2019","Весна","1002.3","10.2","44.8","36.9","979.7","21","13.6","999.9","48.4","41.2","0.35","F","999.9","10000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","5/2/2019","Весна","1008.2","6.8","51.6","25","985.7","31.1","9.7","999.9","57.6","46.9","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","5/3/2019","Весна","1014.8","9.7","56.2","30.1","992.3","31.1","13.6","999.9","67.8","43.9","0","F","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","5/4/2019","Весна","1015.3","17.7","48.3","46","992.5","9.4","21.4","23.3","54.9","45","0.08","F","999.9","110000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","5/5/2019","Весна","1012","13.3","44.3","40.9","989.1","6.3","21.4","36.9","50.4","40.1","0.05","F","999.9","110000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","5/6/2019","Весна","1009.7","7","49.8","19.5","987.1","31.1","11.7","23.3","53.8","44.8","0","I","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","5/7/2019","Весна","1005.3","6.3","53.2","28.7","982.9","31.1","9.7","999.9","56.7","48.4","0","I","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","5/8/2019","Весна","999.3","8.7","60","33.6","977.4","28.7","11.7","999.9","64.8","46.4","0","I","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","5/9/2019","Весна","1005.1","7.5","57.6","28.7","982.9","31.1","13.6","999.9","67.1","47.7","99.99"," ","999.9","10000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","5/10/2019","Весна","1012.3","8.7","53.8","37.6","989.9","31.1","11.7","999.9","67.3","43.2","0","I","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","5/11/2019","Весна","1018.6","13.1","45.3","39.7","995.6","31.1","17.5","21.4","52.9","41.5","0","I","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","5/12/2019","Весна","1019.9","13.6","46.3","38","996.9","23.4","17.5","19.4","52.7","43","0","I","999.9","100000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","5/13/2019","Весна","1015.4","16.8","45.7","44.9","992.5","5.7","21.4","25.3","47.5","44.6","0.13","F","999.9","10000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","5/14/2019","Весна","1014","11.2","49.1","47.7","991.3","9.4","13.6","23.3","55.4","46.4","0.02","E","999.9","110000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","5/15/2019","Весна","1013.2","13.1","49","48.3","990.6","3.3","17.5","21.4","53.2","46","0.03","E","999.9","110000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","5/16/2019","Весна","1011.9","18.7","49.7","9999.9","989.2","0.1","23.3","25.3","52","47.7","0.04","E","999.9","110000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","5/17/2019","Весна","1013.2","18","50.5","48.4","990.5","0.1","27.2","999.9","52","48.4","0.06","F","999.9","110000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","5/18/2019","Весна","1014.6","16.8","53.3","53","992.1","3.2","19.4","25.3","56.3","51.4","0.04","F","999.9","110000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","5/19/2019","Весна","1007","25.3","53.2","53.1","984.7","0.9","35","50.5","54","52","1.64","F","999.9","110000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","5/20/2019","Весна","994.5","14.6","52","47.9","972.4","10.1","31.1","999.9","54.5","48.2","1.02","E","999.9","110000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","5/21/2019","Весна","995.8","10","55.7","43.6","973.8","31.1","13.6","27.2","59.9","52.3","0.01","E","999.9","10000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","5/22/2019","Весна","1000.3","6.8","56","45.3","978.2","28","11.7","19.4","60.3","52.3","0.03","E","999.9","10000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","5/23/2019","Весна","1006.4","5.8","60.9","42.4","984.4","31.1","7.8","999.9","68","52.9","0","I","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","5/24/2019","Весна","1007.3","14.3","57.3","48.9","985.1","28.7","17.5","23.3","63","53.4","0","I","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","5/25/2019","Весна","1008","12.1","62.2","52","986","26.4","17.5","21.4","68.2","57.2","0","I","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","5/26/2019","Весна","1007.3","14.1","65.6","48.8","985.5","28.7","19.4","23.3","81.7","55.6","0","I","999.9","0"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","5/27/2019","Весна","997.7","25.7","54.6","50.7","975.6","7","40.8","56.3","61.9","49.6","2.87","F","999.9","10000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","5/28/2019","Весна","999.5","12.6","56.1","40.2","977.4","31.1","17.5","23.3","65.1","49.8","0.02","E","999.9","10000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","5/29/2019","Весна","1001.6","7.3","57.4","42.2","979.6","31.1","11.7","999.9","60.8","53.4","99.99"," ","999.9","10000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","5/30/2019","Весна","1002","12.4","56.5","45.3","979.9","28","17.5","21.4","63.5","52.2","0.08","E","999.9","10000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","5/31/2019","Весна","1001.6","7.5","57","47.2","979.5","31.1","11.7","27.2","60.4","51.3","0.04","E","999.9","10000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","6/1/2019","Лето","1004.7","9.7","57.6","47","982.6","31.1","15.5","999.9","62.8","52.2","0.01","E","999.9","10000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","6/2/2019","Лето","1004.5","16.3","55.7","52","982.3","13.3","17.5","23.3","60.6","51.8","0.02","E","999.9","110000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","6/3/2019","Лето","1006.3","7","59.4","57.8","984.3","6.3","11.7","999.9","65.3","53.8","0.26","F","999.9","110000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","6/4/2019","Лето","1009.6","7","54.2","52.5","987.3","13.2","15.5","999.9","61.2","50.5","0.07","F","999.9","10000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","6/5/2019","Лето","1011.8","10","55.2","52.6","989.5","15.6","15.5","999.9","63.1","50.9","0.08","E","999.9","110000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","6/6/2019","Лето","1011.2","11.1","54.1","54.1","988.9","1.6","19.4","999.9","54.7","52.5","0.04","F","999.9","110000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","6/7/2019","Лето","1009.3","8.3","53.7","52.3","986.9","17.1","15.5","21.4","63.7","50","99.99"," ","999.9","10000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","6/8/2019","Лето","1010.2","9","53.9","51.4","987.8","27.2","11.7","999.9","60.4","50.5","99.99"," ","999.9","10000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","6/9/2019","Лето","1011.8","10.2","50.7","50.4","989.3","10.1","13.6","999.9","52.5","48.4","0.08","E","999.9","110000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","6/10/2019","Лето","1011.9","9","51.9","48.9","989.4","31.1","15.5","999.9","57.6","48.7","99.99"," ","999.9","10000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","6/11/2019","Лето","1011","11.2","50.5","48.8","988.4","15.6","13.6","19.4","55.4","48","99.99"," ","999.9","110000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","6/12/2019","Лето","1010.5","13.4","52.1","51","988.1","14","17.5","25.3","54.1","48.7","99.99"," ","999.9","10000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","6/13/2019","Лето","1007.6","18.7","54.2","54.1","985.3","0.1","21.4","29.1","55.4","53.4","0.39","F","999.9","10000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","6/14/2019","Лето","1005","6.1","57.2","57.2","982.8","0.1","9.7","999.9","58.1","55.9","0.31","F","999.9","110000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","6/15/2019","Лето","1005","14.6","52.7","52.5","982.7","7","17.5","27.2","54.3","51.3","0.79","F","999.9","110000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","6/16/2019","Лето","1008.2","11.7","54","50.8","985.9","24.9","23.3","35","60.3","49.3","0","I","999.9","100000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","6/17/2019","Лето","1009.4","7.3","60.6","52.3","987.3","21","11.7","999.9","65.8","54.9","99.99"," ","999.9","110000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","6/18/2019","Лето","1006.2","9.5","55.9","9999.9","984","0.1","15.5","23.3","57.2","54.7","0.09","F","999.9","110000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","6/19/2019","Лето","1003.4","10","59.7","56.5","981.5","19.5","17.5","23.3","69.1","54.1","0.02","E","999.9","110000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","6/20/2019","Лето","1005.2","11.2","53.1","52.4","982.9","6.3","21.4","27.2","54.9","51.3","0.47","F","999.9","110000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","6/21/2019","Лето","1008.3","8.3","57.8","54.6","986.1","21","13.6","23.3","67.1","50.9","0.01","E","999.9","110000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","6/22/2019","Лето","1008.9","6.6","58.8","55.4","986.8","14.8","17.5","23.3","72.9","53.1","0","I","999.9","100000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","6/23/2019","Лето","1009.9","7.8","60.8","57.4","987.8","13.2","13.6","999.9","73.6","55.4","99.99"," ","999.9","110000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","6/24/2019","Лето","1014","8.5","60.1","58.6","991.9","14.8","11.7","999.9","64.6","57.6","0","I","999.9","100000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","6/25/2019","Лето","1013.5","14.3","59","58.5","991.2","4.7","17.5","23.3","61.3","56.8","0.02","F","999.9","110000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","6/26/2019","Лето","1006.9","13.1","60","59.8","984.9","0.1","15.5","21.4","61","59","0.05","F","999.9","10000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","6/27/2019","Лето","1004.4","16","51.8","50.3","982","7.8","19.4","27.2","56.5","49.8","99.99"," ","999.9","10000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","6/28/2019","Лето","1004.5","20.9","51.2","46.3","982.1","28.7","23.3","27.2","52.3","49.1","0.04","E","999.9","10000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","6/29/2019","Лето","1001.4","13.1","51.4","49.5","979.1","10.1","23.3","25.3","53.4","49.6","0.12","F","999.9","10000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","6/30/2019","Лето","1001.7","5.6","55.3","54.7","979.6","7.8","7.8","21.4","57.4","52.3","0.28","F","999.9","110000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","7/1/2019","Лето","1004.2","14.1","54.6","53.8","982","14.8","15.5","23.3","61.3","51.8","0.08","E","999.9","110000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","7/2/2019","Лето","1007.2","14.6","55.4","9999.9","985","0.1","21.4","25.3","56.3","53.4","0.16","F","999.9","110000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","7/3/2019","Лето","1007.5","15.8","57.4","57.3","985.4","0.1","21.4","25.3","58.6","55.9","0.47","F","999.9","110000"
"31960099999","43.1166666","131.9333333","183","VLADIVOSTOK, RS","7/4/2019","Лето","1006","10.4","57.5","57.4","983.9","1.7","15.5","999.9","59","55.6","0.17","F","999.9","110000"
